UserName,Handle,Timestamp,Comments,Likes,Retweets,Text
J. RueMel Parkin,@RueMelNYC,2022-05-09T16:55:14.000Z,,,,
NYC DOT,@NYC_DOT,2022-05-09T16:55:14.000Z,Please contact the NY State DOT regarding the Major Deegan Expressway.,,,
NewsNation,@NewsNation,2022-05-09T16:55:14.000Z,"newsnationnow.com
NewsNation – News For All America",114,80,476
Julie Menin,@JulieMenin,2022-05-09T16:55:14.000Z,"uppereastsite.com
69-year-old Man Struck & Dragged by Box Truck on the UES, Critically Injured - Upper East Site
MANHATTAN – A gruesome collision unfolded on Second Avenue near East 90th Street on the Upper East Side Monday morning as a box truck delivering produce struck a 69-year-old man and dragged him on...",,,1
NYC DOT,@NYC_DOT,2022-05-09T16:55:14.000Z,"To share transportation suggestions with the Commissioner and receive follow up, please visit: http://bit.ly/contactDOTCommissioner…",,,
Tony. D,@nyc1cap,2022-05-09T16:55:14.000Z,,,,
NYC Sanitation,@NYCSanitation,2022-05-09T15:41:46.000Z,"@ahbuildny
 @NYC_DOT
 @NYPD108Pct
 @LICPOST
 @LICWaterfront
 @NYPDQueensNorth
 @sunnysidepost
 @queenspost
 @nyc311
 You would have to request ASP with Community Board: https://on.nyc.gov/2NYD4BL Find contact info for Community Board:https://on.nyc.gov/323Nd52 Looping in 
@nyc311
 for assistance.",,,
vegitalist,@vegitalist,2022-05-09T15:41:46.000Z,the bike lane on Broome doesn’t start until west of W Broadway,,,1
NYC DOT,@NYC_DOT,2022-05-09T15:41:46.000Z,"We will forward your suggestion to the appropriate unit. If you would like follow up, please visit: http://bit.ly/contactDOTCommissioner…",,,
Alan Haines,@ahbuildny,2022-05-09T15:41:46.000Z,"Appreciate the outreach. But how can the streets be swept if there is no alternate side of the street parking on Center Blvd? The garbage, weeds & general filth is between & beneath the cars, trucks & stretched limos that never move. 
@NYC_DOT
 . Never seen a street sweeper here",1,,
joseph,@jtedeschi1968,2022-05-09T15:41:46.000Z,,1,1,2
LES Dwellers,@LESdwellers,2022-05-09T15:41:46.000Z,"Bowery Boogie
@boweryboogie
 · 3h
Saigon Social Vows Return After Fire Last Week https://buff.ly/390K5i7",1,1,2
NYC DOT,@NYC_DOT,2022-05-09T15:41:46.000Z,"NYC DOT
@NYC_DOT
 · Apr 26
NYC DOT is hosting a design workshop to collect community feedback on a design proposal for the Berry Open Streets in #Brooklyn.

Join us on 5/14 from 12-4PM on Berry St between North 6th St and North 7th St.
ALT
ALT
ALT",,,1
NeverForget_WhoProlongedThePandemic,@NeverForget2007,2022-05-09T15:41:46.000Z,"Thanks, forgot to add empty 
@BKLYNlibrary
 sheds to the list.",,,
NYC Sanitation,@NYCSanitation,2022-05-09T15:41:46.000Z,"@NeverForget2007
 @NYC_DOT
 Hi, thanks for your comment. Looping in 
@nyc311
 for assistance filing outdoor dining complaint.",1,,
Vogue Magazine,@voguemagazine,2022-05-09T15:41:46.000Z,"Vogue Magazine
@voguemagazine
Red Carpet Risk Takers at the 2022 Met Gala",26,35,413
Snail He/Him,@extrapostage,2022-05-09T15:41:46.000Z,,,,
helen gigante,@hgigante,2022-05-09T15:41:46.000Z,"How to shoot yourself in the foot, Ana Maria",,,
GC11370,@gc11370,2022-05-09T14:33:48.000Z,"Unique Minority
@ModerateMuslim_
 · 3h
Replying to @zuniga_martin and @NYCMayor",,,
Shannon Manning,@shannonmanning,2022-05-09T14:33:48.000Z,,,,
New York City 311,@nyc311,2022-05-09T14:33:48.000Z,"@FreilechBucher
 @NYPD72Pct
 @NYC_DOT
 Hi, thank you for the photo. Always call 911 to report a dangerous situation or location. Please send us a DM so we can ask you a few questions and provide you with assistance.",,,
Negro Patriot,@TheNegroPatriot,2022-05-09T14:33:48.000Z,Thank you ill continue as i find them,,,
NYC DOT,@NYC_DOT,2022-05-09T14:33:48.000Z,"We will forward your suggestion to the appropriate unit. If you would like follow up, please visit: http://bit.ly/contactDOTCommissioner…",1,,
melodie bryant,@bikeloveny,2022-05-09T14:33:48.000Z,"Shouting ""Share the road"" at them.",,,4
NYC DOT,@NYC_DOT,2022-05-09T14:33:48.000Z,"We are forwarding this to the appropriate unit to address. For follow up, please visit: http://bit.ly/contactDOTCommissioner…",,,
Myrtle W. Speaks,@Blurena,2022-05-09T14:33:48.000Z,omg… ,,,
Will Griffin,@jwillyg,2022-05-09T14:33:48.000Z,"As someone who works in the industry, you cant track them w/out the software they use. They def aren't taking   shortcut through NYC. Also, who does everyone think brings the good you purchase on a daily basis to the city...",1,,
ʎɹɹǝſ,@upsidedownAFC,2022-05-09T14:33:48.000Z,"badge + gun = legislator, arbiter, executioner

this has to change",,,
kenya barris,@funnyblackdude,2022-05-09T14:33:48.000Z,,20,54,489
Pedro 我是纽约人,@_pjrt,2022-05-09T14:33:48.000Z,"Upper East Site
@uppereastsiteny
 · 5h
#BREAKING A gruesome collision unfolded on Second Avenue near East 90th Street on the #UES Monday morning when police say a box truck struck a 69-year-old man.

https://uppereastsite.com/69-year-old-man-struck-dragged-by-box-truck-critically-injured-upper-east-side-nyc/…",,,
Janet Joy Wilson (she/her/fietser),@jsquaredink,2022-05-09T14:33:48.000Z,,1,,1
Choresh Wald,@Choresh2,2022-05-09T12:54:25.000Z,,,,
Choresh Wald,@Choresh2,2022-05-09T12:54:25.000Z,"0:29
4 views",,,
Snail He/Him,@extrapostage,2022-05-09T12:54:25.000Z,Much better billboard and it’s free !,,,
Steven Bodzin's concrete jersey barrier fan page,@stevenbodzin,2022-05-09T12:54:25.000Z,"all kids deserve a safe walk to school

Here's what it looks like in Jackson Heights this morning. Still more work to do (that SUV is terrifying) but at least no 
@illegal53NYC
 !",,,10
kavid,@kavid,2022-05-09T12:54:25.000Z,"Pleas plan to stop endlessly tormenting drivers and bus passengers by failing to program a left turn signal from Coney Island Ave onto Cortelyou - 
@NYCMayor",,,
Vogue Magazine,@voguemagazine,2022-05-09T12:54:25.000Z,"Vogue Magazine
@voguemagazine
Red Carpet Risk Takers at the 2022 Met Gala",26,35,413
Joanna Oltman Smith,@jooltman,2022-05-09T12:54:25.000Z,,4,8,82
A Time 4Truth .,@AbramJacobb,2022-05-09T04:52:18.000Z,,,,
David Lengel,@LengelDavid,2022-05-09T04:52:18.000Z,"Unfortunately, NYC is old fashioned and backwards in many ways. This thought becomes clearer daily, and it’s sad considering the love and admiration I have for it. It’s kind of like discovering that your childhood hero isn’t who you always thought they were.",,,
Andres Salomon,@Andres4NY,2022-05-09T04:52:18.000Z,,1,,1
Nati,@Bluemermaid3000,2022-05-09T04:52:18.000Z,"It's what happens when NYPD officers drive from the suburbs, they are bias towards cars",,,1
Pedro 我是纽约人,@_pjrt,2022-05-09T04:52:18.000Z,"Streetsblog New York
@StreetsblogNYC
 · 15h
Kudos to the workers at IS93 in Ridgewood who turned a useless parking space into a garbage corral so students and parents can use the sidewalk like respected citizens.",1,1,1
Brandon,@Brandon12189031,2022-05-09T04:52:18.000Z,"But that survey is very one sided,though...",,,
Brandon,@Brandon12189031,2022-05-09T04:52:18.000Z,"This was photo was taken last Monday around 5pm...photo speak for it self,look how empty it is.",,2,4
Bill Feeney,@billfeeney5,2022-05-09T04:52:18.000Z,"I got it! Spend $4mil mire on signs that advise to read the billboard! 

Done.",,,1
NYCGodmother,@NycGodmother,2022-05-09T04:52:18.000Z,"*Correction: 80th St & Broadway (Northeast corner, to right of fire hydrant).",,,
Twitter Marketing,@TwitterMktg,2022-05-09T04:52:18.000Z,"Thu, May 12 at 1:00 PM·Twitter Marketing
Twitter Trends ‘22: Finance Goes Social
Set reminder",5,13,54
NYCGodmother,@NycGodmother,2022-05-09T04:52:18.000Z,You are correct!,,,
Ricky Cardenas,@emelbee24,2022-05-09T04:52:18.000Z,,,,
QNS Social Ride,@QnsRide,2022-05-09T04:52:18.000Z,We also visited some of Queen's waterfront areas that lack public access.,,,3
Carl Jordan Mahaney,@measuredworks,2022-05-09T00:01:36.000Z,"soundcloud.com
Bike Talk - Bikeways: Ca. Legislation, NYC Open Street, Mass. Rail...
Bikeways, active transportation, climate change, and safe streets with Laura Friedman, California state Assemblymember and Chair of the Assembly Transportation Committee, in conversation with Dave Sny",,5,7
Climate Voter,@tmstreet,2022-05-09T00:01:36.000Z,"Kind of like ""just say no"".  Worthless.   Better to just have a sign that says, ""stay the fuck home with your car"".",,,
Adriana Aviles,@nanalatinaAA,2022-05-09T00:01:36.000Z,Can't you just pick it up and push it out if the way?,,,2
Jehiah,@jehiah,2022-05-09T00:01:36.000Z,"cc 
@edpincar
 @CMBrooksPowers",,,
Toskaliku,@Theo47102867,2022-05-09T00:01:36.000Z,This no congestion person seems dumb and I’m not sure it’s particularly worthwhile engaging with it,,,
Routing for Bikes,@ThatIronTube,2022-05-09T00:01:36.000Z,"Modal filters, a good thing",,,
Sean,@SeanBG1,2022-05-09T00:01:36.000Z,"Abysmal if true 
@MarkLevineNYC
 @CMBrooksPowers
 @CnDelarosa
 @NYC_DOT
 @TransAlt",,,
Brooklynne,@Brookly88259685,2022-05-09T00:01:36.000Z,,,,
BoazBoazBoazBoaz,@Boaz_DolnyLipsy,2022-05-09T00:01:36.000Z,Genuine question — how many streets do you think could be redisigned for $4 million?,1,,1
Pete,@BollardLife,2022-05-09T00:01:36.000Z,"At the very least, the city needs to bring back parking meters on Sunday. It’s insane how people just have their cars parked all day on front of bustling shops & restaurants.",,,1
Dell Technologies Small Business,@DellSmallBiz,2022-05-09T00:01:36.000Z,"dwen.com
Make your power move. Join DWEN.",,5,31
BK_fietsertje,@BkFietsertje,2022-05-09T00:01:36.000Z,"OurBikelaneNYC
@ourbikelanenyc
 · 22h
@NYC_DOT This is what we need! Mid-lane posts to keep cars out. Why can DC and Boston do it, but you can’t?",,,
woke is wack,@gbbkk4,2022-05-09T00:01:36.000Z,true,,,1
Richard Robbins,@rich1,2022-05-09T00:01:36.000Z,"There need to be more loading zones on the #UWS, something 
@CB7Manhattan
 has been seeking for years. Until then, 
@NYC_DOT
 designed West End to allow trucks to double park and still allow traffic through.",,,1
helen gigante,@hgigante,2022-05-09T00:01:36.000Z,No “we” do not,,,
NYC Families/Residents Against Congestion Pricing,@NoCongestionTax,2022-05-08T21:05:34.000Z,"5/But none of this erases personal responsibility. You are letting your anti-car agenda color everything. Drivers are not the same as DRUNK drivers, speeding DRIVERS aren't the same as general drivers. You can't lump everyone in one category.",,,
NYC Families/Residents Against Congestion Pricing,@NoCongestionTax,2022-05-08T21:05:34.000Z,"4. Reckless drivers should be held fully accountable. I read these stories of people having tons of multiple red light and speeding violations and it is INEXCUSABLE. Yes, these people should not be able to drive and criminal penalties should be on the table.",,,
NYC Families/Residents Against Congestion Pricing,@NoCongestionTax,2022-05-08T21:05:34.000Z,"3/ I have children. I remind them every single day not to look at their phones while walking, and especially crossing, to follow the stop signs, even if you don't see cars coming. Not to wear headphones. And this isn't only due to the risk of cars, but bikes, scooters, etc.",,,
NYC Families/Residents Against Congestion Pricing,@NoCongestionTax,2022-05-08T21:05:34.000Z,"2/ I take it you don't drive. That's fine. When people don't obey laws (and yes, that includes drivers) the streets end up feeling like a video game). Everyone needs to cooperate to make streets safer, knowing there will never be NO accidents.",,,
NYC Families/Residents Against Congestion Pricing,@NoCongestionTax,2022-05-08T21:05:34.000Z,"I am really trying to understand this view and not just fight. Neither of us know the facts of this case. But if there was a crosswalk, or at least a corner, and the pedestrian decided not use it (especially on a dark rainy night) how can you think the driver is responsible? 1/1",4,,
Paul Mondesire,@TallPaul513,2022-05-08T21:05:34.000Z,"Danny Harris
@DannyHarris_TA
 · 20h
In Queens, another pedestrian struck in a hit-and-run. People will keep dying and getting injured in NYC as long as our leaders are more concerned about inconveniencing a few drivers than consoling a growing number of people who lost loved due ones to preventable crashes. twitter.com/nyc_alerts911/…",,,
tom0647536785,@tkarlo,2022-05-08T21:05:34.000Z,They used to have a popular term for hitting a pedestrian: “car murder” until the auto manufacturers promoted the idea that it’s the fault of pedestrians for not avoiding the vehicles.,1,,1
